Id,Category
14906,6
14907,8
14908,4
14909,5
14910,2
14911,1
14912,2
14913,2
14914,5
14915,4
14916,0
14917,5
14918,6
14919,6
14920,2
14921,2
14922,1
14923,6
14924,0
14925,5
14926,4
14927,4
14928,2
14929,4
14930,6
14931,6
14932,7
14933,2
14934,1
14935,8
14936,5
14937,2
14938,0
14939,8
14940,6
14941,1
14942,6
14943,7
14944,4
14945,1
14946,7
14947,5
14948,0
14949,8
14950,0
14951,0
14952,8
14953,2
14954,0
14955,0
14956,1
14957,3
14958,5
14959,8
14960,4
14961,4
14962,6
14963,6
14964,7
14965,0
14966,7
14967,5
14968,8
14969,5
14970,8
14971,6
14972,2
14973,2
14974,1
14975,6
14976,0
14977,5
14978,0
14979,3
14980,0
14981,6
14982,6
14983,6
14984,6
14985,4
14986,5
14987,1
14988,6
14989,5
14990,8
14991,2
14992,4
14993,7
14994,0
14995,5
14996,3
14997,4
14998,2
14999,1
15000,8
15001,8
15002,3
15003,7
15004,2
15005,1
15006,4
15007,6
15008,3
15009,1
15010,0
15011,1
15012,4
15013,6
15014,3
15015,7
15016,5
15017,4
15018,2
15019,5
15020,3
15021,4
15022,2
15023,6
15024,7
15025,5
15026,0
15027,6
15028,3
15029,5
15030,2
15031,6
15032,3
15033,1
15034,0
15035,4
15036,2
15037,3
15038,6
15039,5
15040,5
15041,1
15042,3
15043,7
15044,6
15045,5
15046,7
15047,6
15048,0
15049,6
15050,1
15051,0
15052,0
15053,8
15054,6
15055,6
15056,3
15057,1
15058,5
15059,7
15060,5
15061,7
15062,0
15063,4
15064,6
15065,0
15066,8
15067,1
15068,4
15069,7
15070,1
15071,3
15072,4
15073,2
15074,7
15075,2
15076,0
15077,2
15078,8
15079,7
15080,4
15081,1
15082,8
15083,7
15084,2
15085,0
15086,7
15087,8
15088,8
15089,2
15090,7
15091,0
15092,7
15093,5
15094,7
15095,1
15096,7
15097,6
15098,2
15099,4
15100,3
15101,3
15102,8
15103,0
15104,2
15105,1
15106,2
15107,4
15108,5
15109,0
15110,3
15111,8
15112,5
15113,2
15114,2
15115,3
15116,7
15117,2
15118,1
15119,7
15120,6
15121,3
15122,2
15123,2
15124,1
15125,4
15126,3
15127,1
15128,5
15129,6
15130,3
15131,7
15132,1
15133,8
15134,8
15135,5
15136,6
15137,0
15138,5
15139,5
15140,6
15141,3
15142,8
15143,8
15144,2
15145,3
15146,7
15147,7
15148,5
15149,0
15150,6
15151,8
15152,1
15153,0
15154,0
15155,4
15156,1
15157,4
15158,3
15159,2
15160,3
15161,3
15162,0
15163,5
15164,2
15165,4
15166,1
15167,3
15168,8
15169,2
15170,8
15171,1
15172,8
15173,2
15174,2
15175,7
15176,4
15177,7
15178,3
15179,5
15180,2
15181,7
15182,6
15183,6
15184,3
15185,4
15186,3
15187,2
15188,7
15189,4
15190,6
15191,7
15192,0
15193,7
15194,1
15195,0
15196,1
15197,6
15198,0
15199,3
15200,3
15201,1
15202,0
15203,1
15204,7
15205,0
15206,1
15207,0
15208,0
15209,5
15210,7
15211,4
15212,1
15213,8
15214,2
15215,4
15216,0
15217,5
15218,5
15219,4
15220,0
15221,5
15222,3
15223,5
15224,7
15225,7
15226,5
15227,3
15228,2
15229,2
15230,5
15231,6
15232,0
15233,2
15234,6
15235,1
15236,2
15237,1
15238,3
15239,5
15240,5
15241,6
15242,0
15243,5
15244,3
15245,6
15246,8
15247,0
15248,8
15249,6
15250,3
15251,1
15252,4
15253,6
15254,1
15255,6
15256,4
15257,3
15258,5
15259,7
15260,4
15261,8
15262,1
15263,6
15264,1
15265,2
15266,4
15267,3
15268,5
15269,3
15270,2
15271,3
15272,6
15273,2
15274,4
15275,7
15276,3
15277,4
15278,2
15279,7
15280,8
15281,4
15282,0
15283,2
15284,2
15285,7
15286,6
15287,8
15288,6
15289,1
15290,6
15291,4
15292,5
15293,2
15294,8
15295,7
15296,3
15297,3
15298,6
15299,4
15300,8
15301,6
15302,7
15303,7
15304,1
15305,7
15306,7
15307,7
15308,3
15309,7
15310,6
15311,2
15312,2
15313,7
15314,1
15315,2
15316,2
15317,3
15318,7
15319,3
15320,0
15321,1
15322,0
15323,8
15324,2
15325,6
15326,7
15327,3
15328,3
15329,6
15330,6
15331,8
15332,8
15333,8
15334,2
15335,0
15336,4
15337,5
15338,1
15339,2
15340,4
15341,5
15342,7
15343,4
15344,5
15345,5
15346,1
15347,8
15348,1
15349,8
15350,7
15351,5
15352,6
15353,6
15354,5
15355,4
15356,4
15357,6
15358,1
15359,0
15360,2
15361,8
15362,7
15363,5
15364,3
15365,6
15366,5
15367,4
15368,0
15369,8
15370,0
15371,3
15372,4
15373,8
15374,2
15375,5
15376,2
15377,3
15378,6
15379,2
15380,5
15381,3
15382,4
15383,1
15384,5
15385,1
15386,6
15387,3
15388,1
15389,2
15390,3
15391,0
15392,7
15393,4
15394,3
15395,5
15396,6
15397,2
15398,3
15399,6
15400,4
15401,3
15402,8
15403,7
15404,4
15405,8
15406,0
15407,0
15408,3
15409,3
15410,0
15411,6
15412,0
15413,2
15414,1
15415,1
15416,6
15417,5
15418,8
15419,8
15420,3
15421,7
15422,4
15423,7
15424,5
15425,5
15426,8
15427,4
15428,6
15429,6
15430,0
15431,2
15432,8
15433,1
15434,7
15435,3
15436,6
15437,3
15438,8
15439,0
15440,5
15441,4
15442,6
15443,2
15444,5
15445,6
15446,8
15447,3
15448,3
15449,5
15450,5
15451,2
15452,1
15453,3
15454,4
15455,7
15456,0
15457,0
15458,3
15459,2
15460,1
15461,5
15462,3
15463,2
15464,3
15465,0
15466,5
15467,6
15468,7
15469,8
15470,5
15471,0
15472,5
15473,0
15474,1
15475,5
15476,6
15477,5
15478,4
15479,2
15480,8
15481,2
15482,5
15483,1
15484,8
15485,5
15486,3
15487,2
15488,0
15489,6
15490,8
15491,8
15492,4
15493,0
15494,6
15495,6
15496,7
15497,5
15498,0
15499,6
15500,5
15501,1
15502,3
15503,3
15504,1
15505,7
15506,0
15507,3
15508,2
15509,0
15510,1
15511,6
15512,0
15513,6
15514,4
15515,0
15516,6
15517,3
15518,0
15519,1
15520,5
15521,4
15522,6
15523,4
15524,1
15525,6
15526,2
15527,0
15528,3
15529,6
15530,6
15531,4
15532,3
15533,7
15534,2
15535,2
15536,2
15537,1
15538,6
15539,6
15540,0
15541,1
15542,2
15543,3
15544,5
15545,2
15546,4
15547,2
15548,7
15549,5
15550,8
15551,7
15552,2
15553,7
15554,5
15555,5
15556,5
15557,4
15558,5
15559,3
15560,3
15561,2
15562,7
15563,4
15564,3
15565,5
15566,4
15567,3
15568,6
15569,6
15570,1
15571,7
15572,7
15573,1
15574,1
15575,0
15576,5
15577,2
15578,4
15579,4
15580,5
15581,5
15582,3
15583,4
15584,7
15585,6
15586,1
15587,2
15588,7
15589,2
15590,4
15591,1
15592,3
15593,6
15594,7
15595,1
15596,8
15597,0
15598,1
15599,1
15600,0
15601,2
15602,3
15603,5
15604,1
15605,4
15606,6
15607,2
15608,5
15609,1
15610,5
15611,5
15612,7
15613,7
15614,0
15615,6
15616,2
15617,1
15618,2
15619,7
15620,1
15621,6
15622,0
15623,6
15624,5
15625,3
15626,5
15627,7
15628,3
15629,1
15630,3
15631,8
15632,6
15633,8
15634,4
15635,8
15636,5
15637,2
15638,7
15639,2
15640,0
15641,1
15642,0
15643,7
15644,8
15645,2
15646,2
15647,6
15648,7
15649,1
15650,8
15651,0
15652,7
15653,6
15654,8
15655,6
15656,5
15657,4
15658,2
15659,5
15660,2
15661,6
15662,3
15663,1
15664,3
15665,5
15666,8
15667,4
15668,5
15669,5
15670,8
15671,2
15672,8
15673,5
15674,0
15675,7
15676,0
15677,7
15678,7
15679,7
15680,2
15681,2
15682,3
15683,4
15684,3
15685,0
15686,8
15687,1
15688,3
15689,4
15690,7
15691,7
15692,6
15693,4
15694,5
15695,0
15696,1
15697,1
15698,5
15699,2
15700,7
15701,0
15702,8
15703,5
15704,7
15705,2
15706,1
15707,1
15708,5
15709,7
15710,6
15711,3
15712,7
15713,8
15714,7
15715,3
15716,1
15717,7
15718,6
15719,0
15720,8
15721,4
15722,6
15723,5
15724,1
15725,1
15726,4
15727,8
15728,3
15729,6
15730,3
15731,0
15732,0
15733,3
15734,8
15735,0
15736,8
15737,4
15738,0
15739,6
15740,7
15741,5
15742,8
15743,1
15744,5
15745,5
15746,8
15747,3
15748,7
15749,7
15750,7
15751,8
15752,5
15753,2
15754,6
15755,5
15756,3
15757,3
15758,0
15759,7
15760,5
15761,0
15762,8
15763,4
15764,0
15765,6
15766,7
15767,2
15768,5
15769,4
15770,6
15771,0
15772,3
15773,5
15774,1
15775,2
15776,6
15777,3
15778,8
15779,2
15780,0
15781,4
15782,3
15783,5
15784,6
15785,4
15786,2
15787,5
15788,6
15789,6
15790,2
15791,1
15792,5
15793,4
15794,2
15795,8
15796,1
15797,8
15798,3
15799,6
15800,2
15801,0
15802,2
15803,5
15804,0
15805,1
15806,5
15807,5
15808,1
15809,3
15810,4
15811,7
15812,7
15813,1
15814,5
15815,7
15816,4
15817,2
15818,7
15819,8
15820,8
15821,6
15822,7
15823,1
15824,2
15825,3
15826,6
15827,7
15828,3
15829,5
15830,5
15831,5
15832,7
15833,5
15834,8
15835,5
15836,3
15837,8
15838,6
15839,6
15840,3
15841,1
15842,6
15843,3
15844,1
15845,5
15846,5
15847,1
15848,3
15849,7
15850,3
15851,8
15852,8
15853,2
15854,2
15855,5
15856,4
15857,1
15858,7
15859,0
15860,4
15861,7
15862,6
15863,1
15864,8
15865,3
15866,7
15867,4
15868,2
15869,4
15870,0
15871,8
15872,6
15873,8
15874,5
15875,7
15876,5
15877,4
15878,7
15879,8
15880,1
15881,5
15882,5
15883,7
15884,5
15885,3
15886,3
15887,6
15888,8
15889,6
15890,8
15891,3
15892,2
15893,5
15894,1
15895,0
15896,0
15897,1
15898,3
15899,0
15900,1
15901,5
15902,8
15903,2
15904,0
15905,5
15906,1
15907,6
15908,8
15909,8
15910,6
15911,1
15912,5
15913,5
15914,6
15915,2
15916,1
15917,0
15918,4
15919,1
15920,5
15921,5
15922,5
15923,3
15924,7
15925,2
15926,3
15927,8
15928,6
15929,7
15930,8
15931,2
15932,3
15933,6
15934,3
15935,0
15936,2
15937,7
15938,6
15939,0
15940,8
15941,5
15942,4
15943,8
15944,7
15945,2
15946,4
15947,5
15948,1
15949,5
15950,5
15951,5
15952,7
15953,4
15954,2
15955,3
15956,5
15957,8
15958,6
15959,2
15960,1
15961,4
15962,2
15963,4
15964,8
15965,3
15966,1
15967,5
15968,3
15969,3
15970,5
15971,6
15972,5
15973,6
15974,8
15975,0
15976,0
15977,5
15978,7
15979,7
15980,4
15981,4
15982,1
15983,6
15984,5
15985,2
15986,0
15987,1
15988,4
15989,4
15990,1
15991,7
15992,8
15993,4
15994,2
15995,2
15996,4
15997,4
15998,8
15999,5
16000,4
16001,2
16002,2
16003,0
16004,4
16005,8
16006,0
16007,2
16008,2
16009,3
16010,6
16011,4
16012,3
16013,7
16014,2
16015,3
16016,8
16017,5
16018,6
16019,2
16020,4
16021,8
16022,8
16023,7
16024,3
16025,0
16026,8
16027,4
16028,7
16029,5
16030,0
16031,0
16032,0
16033,3
16034,8
16035,1
16036,4
16037,7
16038,6
16039,7
16040,0
16041,1
16042,8
16043,4
16044,7
16045,6
16046,3
16047,0
16048,8
16049,2
16050,8
16051,3
16052,4
16053,1
16054,1
16055,4
16056,5
16057,1
16058,2
16059,0
16060,6
16061,7
16062,2
16063,7
16064,6
16065,0
16066,1
16067,5
16068,6
16069,7
16070,0
16071,0
16072,3
16073,2
16074,0
16075,2
16076,7
16077,6
16078,3
16079,0
16080,3
16081,4
16082,3
16083,1
16084,1
16085,2
16086,7
16087,2
16088,0
16089,3
16090,7
16091,5
16092,0
16093,8
16094,1
16095,5
16096,6
16097,1
16098,0
16099,2
16100,0
16101,8
16102,3
16103,0
16104,1
16105,8
16106,4
16107,5
16108,1
16109,3
16110,5
16111,3
16112,1
16113,7
16114,7
16115,4
16116,5
16117,4
16118,3
16119,7
16120,6
16121,5
16122,7
16123,8
16124,1
16125,5
16126,5
16127,0
16128,4
16129,5
16130,2
16131,7
16132,4
16133,1
16134,8
16135,0
16136,0
16137,3
16138,2
16139,6
16140,1
16141,2
16142,6
16143,6
16144,6
16145,8
16146,7
16147,0
16148,1
16149,7
16150,0
16151,0
16152,2
16153,2
16154,0
16155,6
16156,2
16157,1
16158,0
16159,0
16160,6
16161,6
16162,7
16163,6
16164,3
16165,2
16166,2
16167,5
16168,1
16169,8
16170,4
16171,0
16172,0
16173,6
16174,2
16175,2
16176,7
16177,5
16178,5
16179,3
16180,7
16181,3
16182,5
16183,8
16184,6
16185,6
16186,6
16187,3
16188,1
16189,5
16190,7
16191,2
16192,7
16193,7
16194,4
16195,4
16196,6
16197,3
16198,1
16199,3
16200,5
16201,7
16202,4
16203,3
16204,1
16205,2
16206,7
16207,4
16208,8
16209,1
16210,2
16211,1
16212,3
16213,5
16214,3
16215,0
16216,6
16217,3
16218,4
16219,0
16220,4
16221,6
16222,5
16223,8
16224,6
16225,8
16226,6
16227,0
16228,0
16229,1
16230,8
16231,1
16232,8
16233,6
16234,8
16235,6
16236,7
16237,6
16238,2
16239,5
16240,0
16241,8
16242,4
16243,6
16244,0
16245,7
16246,2
16247,6
16248,2
16249,8
16250,1
16251,7
16252,4
16253,5
16254,5
16255,5
16256,8
16257,4
16258,6
16259,4
16260,5
16261,7
16262,4
16263,0
16264,3
16265,4
16266,5
16267,3
16268,1
16269,6
16270,7
16271,2
16272,2
16273,3
16274,3
16275,2
16276,1
16277,5
16278,4
16279,5
16280,5
16281,7
16282,6
16283,3
16284,0
16285,5
16286,4
16287,5
16288,2
16289,6
16290,1
16291,8
16292,0
16293,7
16294,2
16295,0
16296,5
16297,5
16298,2
16299,0
16300,8
16301,0
16302,7
16303,2
16304,5
16305,2
16306,6
16307,2
16308,7
16309,1
16310,4
16311,5
16312,8
16313,2
16314,1
16315,6
16316,4
16317,7
16318,0
16319,3
16320,4
16321,5
16322,7
16323,1
16324,4
16325,2
16326,3
16327,6
16328,1
16329,0
16330,2
16331,0
16332,7
16333,7
16334,8
16335,2
16336,3
16337,3
16338,6
16339,8
16340,5
16341,5
16342,3
16343,3
16344,3
16345,8
16346,7
16347,3
16348,7
16349,0
16350,0
16351,4
16352,3
16353,8
16354,5
16355,1
16356,8
16357,6
16358,5
16359,1
16360,4
16361,8
16362,4
16363,5
16364,5
16365,7
16366,7
16367,6
16368,7
16369,8
16370,6
16371,4
16372,4
16373,0
16374,6
16375,4
16376,8
16377,1
16378,7
16379,1
16380,8
16381,6
16382,5
16383,2
16384,5
16385,0
16386,7
16387,0
16388,0
16389,3
16390,4
16391,4
16392,0
16393,3
16394,7
16395,4
16396,5
16397,4
16398,7
16399,6
16400,1
16401,6
16402,8
16403,8
16404,5
16405,2
16406,6
16407,0
16408,0
16409,3
16410,7
16411,6
16412,8
16413,4
16414,6
16415,5
16416,8
16417,1
16418,4
16419,3
16420,3
16421,3
16422,8
16423,4
16424,8
16425,4
16426,7
16427,1
16428,8
16429,6
16430,4
16431,1
16432,1
16433,6
16434,1
16435,3
16436,7
16437,2
16438,0
16439,5
16440,8
16441,7
16442,1
16443,6
16444,8
16445,1
16446,1
16447,8
16448,6
16449,3
16450,7
16451,5
16452,4
16453,3
16454,5
16455,4
16456,8
16457,5
16458,8
16459,4
16460,5
16461,3
16462,8
16463,8
16464,0
16465,8
16466,1
16467,4
16468,7
16469,5
16470,5
16471,1
16472,6
16473,6
16474,5
16475,7
16476,8
16477,2
16478,0
16479,8
16480,5
16481,7
16482,5
16483,0
16484,1
16485,2
16486,1
16487,6
16488,4
16489,7
16490,3
16491,8
16492,1
16493,7
16494,4
16495,8
16496,8
16497,6
16498,4
16499,6
16500,3
16501,4
16502,6
16503,0
16504,0
16505,0
16506,8
16507,5
16508,0
16509,1
16510,4
16511,1
16512,4
16513,2
16514,1
16515,3
16516,7
16517,3
16518,6
16519,4
16520,2
16521,5
16522,8
16523,3
16524,8
16525,4
16526,0
16527,7
16528,8
16529,6
16530,6
16531,8
16532,0
16533,6
16534,3
16535,5
16536,1
16537,8
16538,2
16539,5
16540,0
16541,3
16542,2
16543,0
16544,7
16545,3
16546,5
16547,2
16548,7
16549,2
16550,2
16551,8
16552,5
16553,3
16554,8
16555,1
16556,5
16557,8
16558,5
16559,7
16560,5
16561,2
16562,4
16563,3
16564,3
16565,7
16566,3
16567,7
16568,5
16569,6
16570,4
16571,0
16572,8
16573,5
16574,6
16575,7
16576,7
16577,4
16578,6
16579,1
16580,7
16581,7
16582,4
16583,2
16584,0
16585,8
16586,8
16587,2
16588,0
16589,4
16590,5
16591,6
16592,3
16593,5
16594,7
16595,2
16596,4
16597,5
16598,0
16599,5
16600,5
16601,8
16602,7
16603,2
16604,0
16605,0
16606,7
16607,5
16608,1
16609,0
16610,4
16611,3
16612,6
16613,5
16614,8
16615,5
16616,0
16617,8
16618,6
16619,3
16620,5
16621,3
16622,8
16623,1
16624,2
16625,0
16626,2
16627,4
16628,2
16629,3
16630,3
16631,6
16632,0
16633,4
16634,6
16635,1
16636,1
16637,2
16638,1
16639,6
16640,3
16641,5
16642,8
16643,3
16644,7
16645,2
16646,8
16647,3
16648,2
16649,3
16650,8
16651,6
16652,7
16653,5
16654,0
16655,7
16656,7
16657,2
16658,8
16659,2
16660,5
16661,4
16662,0
16663,5
16664,7
16665,6
16666,3
16667,0
16668,8
16669,1
16670,7
16671,8
16672,4
16673,7
16674,4
16675,7
16676,3
16677,1
16678,6
16679,2
16680,5
16681,1
16682,7
16683,3
16684,7
16685,5
16686,5
16687,1
16688,6
16689,8
16690,5
16691,7
16692,5
16693,6
16694,5
16695,8
16696,5
16697,2
16698,3
16699,8
16700,7
16701,0
16702,2
16703,1
16704,6
16705,1
16706,1
16707,4
16708,7
16709,3
16710,8
16711,4
16712,2
16713,1
16714,4
16715,3
16716,4
16717,2
16718,7
16719,1
16720,7
16721,6
16722,4
16723,6
16724,4
16725,1
16726,4
16727,4
16728,8
16729,2
16730,3
16731,0
16732,0
16733,3
16734,3
16735,7
16736,0
16737,0
16738,3
16739,7
16740,6
16741,7
16742,4
16743,7
16744,1
16745,7
16746,7
16747,5
16748,5
16749,4
16750,3
16751,8
16752,8
16753,3
16754,1
16755,5
16756,0
16757,2
16758,5
16759,4
16760,5
16761,0
16762,6
16763,8
16764,3
16765,0
16766,3
16767,4
16768,3
16769,1
16770,1
16771,8
16772,6
16773,5
16774,2
16775,4
16776,7
16777,6
16778,1
16779,0
16780,8
16781,7
16782,0
16783,2
16784,4
16785,8
16786,2
16787,6
16788,1
16789,6
16790,3
16791,4
16792,2
16793,7
16794,5
16795,7
16796,3
16797,3
16798,6
16799,2
16800,1
16801,5
16802,1
16803,0
16804,3
16805,1
16806,0
16807,7
16808,8
16809,2
16810,7
16811,4
16812,8
16813,8
16814,2
16815,8
16816,7
16817,3
16818,4
16819,1
16820,8
16821,8
16822,8
16823,5
16824,2
16825,5
16826,1
16827,0
16828,6
16829,8
16830,1
16831,8
16832,2
16833,2
16834,2
16835,4
16836,4
16837,8
16838,4
16839,1
16840,2
16841,1
16842,7
16843,2
16844,0
16845,5
16846,3
16847,5
16848,6
16849,5
16850,3
16851,2
16852,7
16853,8
16854,1
16855,3
16856,4
16857,6
16858,3
16859,3
16860,5
16861,1
16862,3
16863,5
16864,7
16865,6
16866,1
16867,2
16868,2
16869,7
16870,5
16871,8
16872,1
16873,3
16874,4
16875,5
16876,3
16877,2
16878,2
16879,7
16880,5
16881,5
16882,4
16883,5
16884,0
16885,0
16886,4
16887,0
16888,4
16889,1
16890,6
16891,8
16892,1
16893,6
16894,6
16895,6
16896,3
16897,0
16898,3
16899,6
16900,2
16901,1
16902,8
16903,2
16904,4
16905,6
16906,1
16907,5
16908,0
16909,3
16910,7
16911,5
16912,2
16913,5
16914,2
16915,0
16916,0
16917,3
16918,3
16919,5
16920,8
16921,0
16922,5
16923,1
16924,4
16925,5
16926,5
16927,5
16928,3
16929,0
16930,4
16931,1
16932,6
16933,2
16934,7
16935,3
16936,0
16937,7
16938,5
16939,0
16940,6
16941,4
16942,8
16943,3
16944,8
16945,8
16946,4
16947,2
16948,2
16949,1
16950,7
16951,4
16952,7
16953,4
16954,2
16955,6
16956,5
16957,0
16958,3
16959,6
16960,0
16961,1
16962,8
16963,8
16964,6
16965,5
16966,1
16967,6
16968,4
16969,8
16970,6
16971,1
16972,4
16973,0
16974,1
16975,2
16976,4
16977,8
16978,6
16979,7
16980,8
16981,0
16982,0
16983,7
16984,2
16985,5
16986,6
16987,8
16988,0
16989,5
16990,4
16991,2
16992,2
16993,2
16994,2
16995,2
16996,4
16997,1
16998,1
16999,3
17000,2
17001,7
17002,4
17003,0
17004,5
17005,7
17006,7
17007,6
17008,8
17009,8
17010,7
17011,2
17012,2
17013,1
17014,8
17015,4
17016,8
17017,8
17018,0
17019,8
17020,5
17021,0
17022,4
17023,2
17024,6
17025,7
17026,3
17027,6
17028,2
17029,8
17030,1
17031,8
17032,1
17033,4
17034,4
17035,8
17036,0
17037,2
17038,4
17039,6
17040,3
17041,1
17042,1
17043,0
17044,3
17045,1
17046,5
17047,7
17048,3
17049,4
17050,1
17051,8
17052,8
17053,8
17054,1
17055,4
17056,1
17057,8
17058,6
17059,0
17060,8
17061,3
17062,8
17063,3
17064,4
17065,0
17066,1
17067,7
17068,6
17069,7
17070,5
17071,3
17072,6
17073,8
17074,1
17075,0
17076,0
17077,7
17078,1
17079,0
17080,4
17081,4
17082,8
17083,5
17084,5
17085,8
17086,7
17087,5
17088,3
17089,8
17090,8
17091,5
17092,1
17093,5
17094,3
17095,7
17096,3
17097,4
17098,7
17099,6
17100,1
17101,8
17102,6
17103,3
17104,6
17105,6
17106,6
17107,7
17108,8
17109,2
17110,8
17111,4
17112,8
17113,6
17114,2
17115,4
17116,1
17117,6
17118,7
17119,6
17120,0
17121,5
17122,0
17123,6
17124,5
17125,0
17126,1
17127,8
17128,7
17129,6
17130,8
17131,7
17132,3
17133,1
17134,5
17135,7
17136,4
17137,8
17138,7
17139,3
17140,4
17141,8
17142,8
17143,2
17144,8
17145,3
17146,3
17147,7
17148,1
17149,7
17150,3
17151,0
17152,5
17153,5
17154,4
17155,6
17156,8
17157,5
17158,2
17159,4
17160,1
17161,5
17162,4
17163,5
17164,6
17165,8
17166,7
17167,3
17168,1
17169,4
17170,7
17171,3
17172,3
17173,1
17174,3
17175,1
17176,8
17177,4
17178,2
17179,5
17180,6
17181,6
17182,5
17183,5
17184,5
17185,2
17186,5
17187,2
17188,0
17189,1
17190,3
17191,5
17192,6
17193,6
17194,6
17195,4
17196,5
17197,5
17198,7
17199,2
17200,2
17201,2
17202,3
17203,5
17204,4
17205,6
17206,6
17207,6
17208,1
17209,8
17210,3
17211,0
17212,4
17213,2
17214,0
17215,8
17216,2
17217,1
17218,4
17219,0
17220,5
17221,7
17222,0
17223,1
17224,5
17225,4
17226,2
17227,3
17228,4
17229,6
17230,7
17231,2
17232,5
17233,8
17234,5
17235,2
17236,1
17237,1
17238,4
17239,5
17240,8
17241,0
17242,6
17243,6
17244,0
17245,3
17246,4
17247,2
17248,6
17249,8
17250,1
17251,4
17252,1
17253,0
17254,2
17255,4
17256,0
17257,8
17258,6
17259,5
17260,4
17261,8
17262,3
17263,2
17264,4
17265,1
17266,1
17267,6
17268,6
17269,2
17270,5
17271,2
17272,2
17273,0
17274,1
17275,3
17276,8
17277,7
17278,2
17279,5
17280,2
17281,0
17282,7
17283,0
17284,3
17285,4
17286,1
17287,5
17288,3
17289,7
17290,5
17291,3
17292,6
17293,3
17294,8
17295,4
17296,2
17297,5
17298,0
17299,0
17300,3
17301,8
17302,0
17303,1
17304,7
17305,3
17306,2
17307,3
17308,1
17309,7
17310,8
17311,0
17312,7
17313,7
17314,1
17315,5
17316,8
17317,8
17318,3
17319,1
17320,5
17321,5
17322,3
17323,4
17324,7
17325,5
17326,7
17327,0
17328,4
17329,3
17330,4
17331,0
17332,0
17333,8
17334,6
17335,6
17336,4
17337,2
17338,1
17339,1
17340,5
17341,0
17342,3
17343,6
17344,8
17345,3
17346,6
17347,0
17348,1
17349,4
17350,4
17351,1
17352,1
17353,5
17354,1
17355,0
17356,4
17357,6
17358,7
17359,3
17360,5
17361,1
17362,5
17363,0
17364,0
17365,8
17366,3
17367,6
17368,8
17369,6
17370,7
17371,3
17372,6
17373,5
17374,8
17375,6
17376,3
17377,5
17378,7
17379,0
17380,3
17381,1
17382,1
17383,6
17384,1
17385,2
17386,5
17387,7
17388,1
17389,2
17390,8
17391,3
17392,2
17393,2
17394,3
17395,3
17396,4
17397,3
17398,6
17399,6
17400,7
17401,6
17402,6
17403,3
17404,0
17405,5
17406,5
17407,7
17408,3
17409,8
17410,7
17411,5
17412,5
17413,0
17414,7
17415,4
17416,5
17417,2
17418,0
17419,6
17420,0
17421,8
17422,8
17423,8
17424,7
17425,3
17426,5
17427,6
17428,7
17429,3
17430,3
17431,0
17432,2
17433,6
17434,2
17435,6
17436,6
17437,8
17438,5
17439,2
17440,8
17441,8
17442,1
17443,4
17444,2
17445,1
17446,4
17447,5
17448,3
17449,4
17450,8
17451,3
17452,8
17453,0
17454,7
17455,0
17456,4
17457,1
17458,5
17459,2
17460,4
17461,6
17462,7
17463,2
17464,6
17465,6
17466,4
17467,8
17468,6
17469,5
17470,2
17471,8
17472,4
17473,3
17474,5
17475,1
17476,2
17477,2
17478,0
17479,7
17480,7
17481,8
17482,1
17483,5
17484,7
17485,6
17486,3
17487,1
17488,5
17489,1
17490,7
17491,1
17492,6
17493,3
17494,4
17495,3
17496,1
17497,5
17498,5
17499,3
17500,8
17501,3
17502,5
17503,4
17504,0
17505,8
17506,7
17507,6
17508,0
17509,7
17510,3
17511,2
17512,3
17513,1
17514,6
17515,2
17516,1
17517,0
17518,4
17519,6
17520,5
17521,5
17522,6
17523,0
17524,6
17525,8
17526,0
17527,0
17528,7
17529,6
17530,7
17531,5
17532,3
17533,0
17534,7
17535,3
17536,2
17537,7
17538,8
17539,4
17540,0
17541,6
17542,2
17543,8
17544,6
17545,5
17546,6
17547,3
17548,0
17549,2
17550,3
17551,3
17552,4
17553,4
17554,2
17555,4
17556,3
17557,6
17558,5
17559,3
17560,3
17561,6
17562,8
17563,4
17564,0
17565,4
17566,1
17567,1
17568,5
17569,3
17570,2
17571,8
17572,4
17573,6
17574,7
17575,6
17576,0
17577,0
17578,6
17579,7
17580,6
17581,7
17582,6
17583,3
17584,6
17585,8
17586,0
17587,2
17588,8
17589,4
17590,6
17591,8
17592,5
17593,1
17594,6
17595,3
17596,1
17597,5
17598,4
17599,8
17600,8
17601,3
17602,5
17603,1
17604,1
17605,8
17606,0
17607,4
17608,7
17609,1
17610,4
17611,1
17612,4
17613,4
17614,7
17615,4
17616,6
17617,1
17618,2
17619,7
17620,3
17621,3
17622,7
17623,0
17624,8
17625,5
17626,0
17627,4
17628,8
17629,3
17630,3
17631,7
17632,8
17633,1
17634,4
17635,5
17636,1
17637,3
17638,6
17639,7
17640,0
17641,3
17642,0
17643,2
17644,2
17645,8
17646,6
17647,7
17648,8
17649,1
17650,2
17651,0
17652,0
17653,0
17654,7
17655,1
17656,5
17657,5
17658,4
17659,2
17660,6
17661,5
17662,3
17663,0
17664,2
17665,1
17666,1
17667,1
17668,0
17669,6
17670,2
17671,7
17672,6
17673,7
17674,1
17675,1
17676,0
17677,6
17678,1
17679,4
17680,5
17681,7
17682,4
17683,0
17684,3
17685,1
17686,0
17687,5
17688,6
17689,0
17690,6
17691,5
17692,0
17693,7
17694,8
17695,3
17696,3
17697,4
17698,5
17699,7
17700,7
17701,4
17702,6
17703,5
